kingdom,phylum,subphylum,class,superorder,order,suborder,family,genus,scientific,lat,long,dep,group,size
Animalia,Annelida,,Polychaeta,,Phyllodocida,Phyllodociformia,Alciopidae,Alciopina,Alciopina paumotanus,46.0800,171.5300,75,pol,3
Animalia,Arthropoda,Crustacea,Malacostraca,Peracarida,Isopoda,Cymothoida,Corallanidae,Alcirona,Alcirona niponia,34.2830,130.2500,108,iso,3
Animalia,Arthropoda,Crustacea,Malacostraca,Peracarida,Isopoda,Cymothoida,Corallanidae,Alcirona,Alcirona niponia,34.2833,130.2500,108,iso,3
Animalia,Annelida,,Polychaeta,,Phyllodocida,Nereidiformia,Syllidae,Alcyonosyllis,Alcyonosyllis hinterkircheri,13.6859,120.8917,10.665,pol,3
Animalia,Annelida,,Polychaeta,,Phyllodocida,Nereidiformia,Nereididae,Alitta,Alitta succinea,37.4000,126.6000,,pol,3
Animalia,Arthropoda,Crustacea,Malacostraca,Peracarida,Isopoda,Cymothoida,Bopyridae,Allokepon,Allokepon longicauda,19.0000,107.0000,59,iso,3
Animalia,Arthropoda,Crustacea,Malacostraca,Peracarida,Isopoda,Cymothoida,Bopyridae,Allorbimorphus,Allorbimorphus tuberculus,28.0000,123.0000,81,iso,x
Animalia,Annelida,,Polychaeta,,Echiuroidea,Bonelliida,Bonelliidae,Alomasoma,Alomasoma belyaevi,44.4833,149.1000,2855,pol,x
Animalia,Annelida,,Polychaeta,,Echiuroidea,Bonelliida,Bonelliidae,Alomasoma,Alomasoma chaetiferum,39.9500,165.1300,5510,pol,3
Animalia,Annelida,,Polychaeta,,Echiuroidea,Bonelliida,Bonelliidae,Alomasoma,Alomasoma chaetiferum,43.1633,164.1617,5743,pol,3
Animalia,Annelida,,Polychaeta,,Echiuroidea,Bonelliida,Bonelliidae,Alomasoma,Alomasoma nordpacificum,45.2750,156.2183,4545,pol,3
Animalia,Annelida,,Polychaeta,,Echiuroidea,Bonelliida,Bonelliidae,Alomasoma,Alomasoma nordpacificum,45.6667,153.5500,7930,pol,3
Animalia,Annelida,,Polychaeta,,Echiuroidea,Bonelliida,Bonelliidae,Alomasoma,Alomasoma nordpacificum,46.0000,153.4500,7305,pol,3
Animalia,Annelida,,Polychaeta,,Echiuroidea,Bonelliida,Bonelliidae,Alomasoma,Alomasoma nordpacificum,47.1333,147.2000,3355,pol,3
Animalia,Annelida,,Polychaeta,,Echiuroidea,Bonelliida,Bonelliidae,Alomasoma,Alomasoma nordpacificum,48.4200,156.5700,6860,pol,3
Animalia,Annelida,,Polychaeta,,Terebellida,Terebelliformia,Terebellidae,Amaeana,Amaeana hsiehae,24.4289,118.3149,0,pol,3
Animalia,Annelida,,Polychaeta,,Terebellida,Terebelliformia,Terebellidae,Amaeana,Amaeana occidentalis,35.5300,126.0900,,pol,3
Animalia,Annelida,,Polychaeta,,Terebellida,Terebelliformia,Terebellidae,Amaeana,Amaeana occidentalis,35.5500,126.1900,,pol,3
Animalia,Annelida,,Polychaeta,,Terebellida,Terebelliformia,Terebellidae,Amaeana,Amaeana occidentalis,35.5500,126.3600,,pol,3
Animalia,Annelida,,Polychaeta,,Terebellida,Terebelliformia,Terebellidae,Amaeana,Amaeana occidentalis,35.5600,126.4200,,pol,3
Animalia,Annelida,,Polychaeta,,Terebellida,Terebelliformia,Terebellidae,Amaeana,Amaeana occidentalis,35.6300,126.4700,,pol,3
Animalia,Annelida,,Polychaeta,,Terebellida,Terebelliformia,Terebellidae,Amaeana,Amaeana occidentalis,35.6900,126.1900,,pol,3
Animalia,Annelida,,Polychaeta,,Terebellida,Terebelliformia,Terebellidae,Amaeana,Amaeana occidentalis,35.7000,126.1900,,pol,3
Animalia,Annelida,,Polychaeta,,Terebellida,Terebelliformia,Terebellidae,Amaeana,Amaeana occidentalis,35.7800,126.4600,,pol,3
Animalia,Annelida,,Polychaeta,,Terebellida,Terebelliformia,Terebellidae,Amaeana,Amaeana occidentalis,35.8000,126.4200,,pol,3
Animalia,Annelida,,Polychaeta,,Terebellida,Terebelliformia,Terebellidae,Amaeana,Amaeana occidentalis,35.9100,126.3400,,pol,3
Animalia,Annelida,,Polychaeta,,Terebellida,Terebelliformia,Terebellidae,Amaeana,Amaeana occidentalis,35.9100,126.4800,,pol,3
Animalia,Annelida,,Polychaeta,,Terebellida,Terebelliformia,Terebellidae,Amaeana,Amaeana occidentalis,35.9900,126.5700,,pol,3
Animalia,Annelida,,Polychaeta,,Terebellida,Terebelliformia,Terebellidae,Amaeana,Amaeana occidentalis,35.9900,126.6500,,pol,3
Animalia,Annelida,,Polychaeta,,Terebellida,Terebelliformia,Terebellidae,Amaeana,Amaeana occidentalis,36.1900,126.1000,,pol,3
Animalia,Annelida,,Polychaeta,,Terebellida,Terebelliformia,Terebellidae,Amaeana,Amaeana occidentalis,36.2300,126.0800,,pol,3
Animalia,Annelida,,Polychaeta,,Terebellida,Terebelliformia,Terebellidae,Amaeana,Amaeana occidentalis,36.4500,125.8200,,pol,3
Animalia,Annelida,,Polychaeta,,Terebellida,Terebelliformia,Terebellidae,Amaeana,Amaeana occidentalis,36.6500,125.8000,,pol,3
Animalia,Annelida,,Polychaeta,,Terebellida,Terebelliformia,Terebellidae,Amaeana,Amaeana occidentalis,36.7400,126.1400,,pol,3
Animalia,Annelida,,Polychaeta,,Terebellida,Terebelliformia,Terebellidae,Amaeana,Amaeana occidentalis,36.9000,136.4000,,pol,3
Animalia,Annelida,,Polychaeta,,Terebellida,Terebelliformia,Terebellidae,Amaeana,Amaeana occidentalis,36.9100,125.8900,,pol,3
Animalia,Annelida,,Polychaeta,,Terebellida,Terebelliformia,Terebellidae,Amaeana,Amaeana occidentalis,37.0000,126.7000,,pol,3
Animalia,Annelida,,Polychaeta,,Terebellida,Terebelliformia,Terebellidae,Amaeana,Amaeana occidentalis,37.1000,126.6000,,pol,3
Animalia,Annelida,,Polychaeta,,Terebellida,Terebelliformia,Terebellidae,Amaeana,Amaeana occidentalis,37.1000,126.6000,,pol,3
Animalia,Annelida,,Polychaeta,,Terebellida,Terebelliformia,Terebellidae,Amaeana,Amaeana occidentalis,37.3000,126.2000,,pol,3
Animalia,Annelida,,Polychaeta,,Terebellida,Terebelliformia,Terebellidae,Amaeana,Amaeana occidentalis,37.4000,126.5000,,pol,3
Animalia,Annelida,,Polychaeta,,Terebellida,Terebelliformia,Terebellidae,Amaeana,Amaeana occidentalis,37.4000,126.5000,,pol,3
Animalia,Annelida,,Polychaeta,,Terebellida,Terebelliformia,Terebellidae,Amaeana,Amaeana occidentalis,37.4000,126.6000,,pol,3
Animalia,Annelida,,Polychaeta,,Terebellida,Terebelliformia,Terebellidae,Amaeana,Amaeana occidentalis,37.4000,126.6000,,pol,3
Animalia,Annelida,,Polychaeta,,Terebellida,Terebelliformia,Terebellidae,Amaeana,Amaeana occidentalis,37.4000,126.6000,,pol,3
Animalia,Annelida,,Polychaeta,,Terebellida,Terebelliformia,Terebellidae,Amaeana,Amaeana occidentalis,37.4000,126.6000,,pol,3
Animalia,Annelida,,Polychaeta,,Terebellida,Terebelliformia,Terebellidae,Amaeana,Amaeana occidentalis,37.5000,125.4000,,pol,3
Animalia,Annelida,,Polychaeta,,Terebellida,Terebelliformia,Ampharetidae,Amage,Amage auricula,36.2400,126.5300,,pol,3
Animalia,Annelida,,Polychaeta,,Terebellida,Terebelliformia,Ampharetidae,Amage,Amage auricula,76.8850,129.9967,62,pol,3
Animalia,Annelida,,Polychaeta,,Terebellida,Terebelliformia,Ampharetidae,Amage,Amage auricula,77.5967,130.0283,94,pol,3
Animalia,Annelida,,Polychaeta,,Terebellida,Terebelliformia,Ampharetidae,Amage,Amage auricula,77.7033,130.0417,510,pol,3
Animalia,Annelida,,Polychaeta,,Terebellida,Terebelliformia,Ampharetidae,Amage,Amage auricula,76.8850,129.9967,62,pol,3
Animalia,Annelida,,Polychaeta,,Terebellida,Terebelliformia,Ampharetidae,Amage,Amage auricula,76.8850,129.9967,62,pol,3
Animalia,Annelida,,Polychaeta,,Terebellida,Terebelliformia,Ampharetidae,Amage,Amage auricula,77.5967,130.0283,94,pol,3
Animalia,Annelida,,Polychaeta,,Terebellida,Terebelliformia,Ampharetidae,Amage,Amage auricula,77.5967,130.0283,94,pol,3
Animalia,Annelida,,Polychaeta,,Terebellida,Terebelliformia,Ampharetidae,Amage,Amage auricula,77.7033,130.0417,510,pol,3
Animalia,Annelida,,Polychaeta,,Terebellida,Terebelliformia,Ampharetidae,Amage,Amage auricula,77.7033,130.0417,510,pol,3
Animalia,Annelida,,Polychaeta,,Terebellida,Terebelliformia,Ampharetidae,Amage,Amage auricula,78.3483,135.1800,534,pol,3
Animalia,Annelida,,Polychaeta,,Terebellida,Terebelliformia,Ampharetidae,Amage,Amage auricula,78.3483,135.1800,534,pol,3
Animalia,Annelida,,Polychaeta,,Terebellida,Terebelliformia,Ampharetidae,Amage,Amage ehlersi,36.4808,141.0284,201.5,pol,3
Animalia,Annelida,,Polychaeta,,Terebellida,Terebelliformia,Ampharetidae,Amage,Amage imajimai,35.0133,139.5975,1025,pol,3
Animalia,Annelida,,Polychaeta,,Terebellida,Terebelliformia,Ampharetidae,Amage,Amage longitorus,41.0867,143.8450,2947.5,pol,3
Animalia,Annelida,,Polychaeta,,Phyllodocida,Nereidiformia,Syllidae,Amblyosyllis,Amblyosyllis speciosa,35.1579,139.6124,,pol,3
Animalia,Annelida,,Polychaeta,,Terebellida,Terebelliformia,Ampharetidae,Ampharete,Ampharete arctica,35.5200,126.0700,,pol,3
Animalia,Annelida,,Polychaeta,,Terebellida,Terebelliformia,Ampharetidae,Ampharete,Ampharete arctica,35.6300,126.4700,,pol,3
Animalia,Annelida,,Polychaeta,,Terebellida,Terebelliformia,Ampharetidae,Ampharete,Ampharete arctica,35.6900,126.1900,,pol,3
Animalia,Annelida,,Polychaeta,,Terebellida,Terebelliformia,Ampharetidae,Ampharete,Ampharete arctica,35.6900,126.3500,,pol,3
Animalia,Annelida,,Polychaeta,,Terebellida,Terebelliformia,Ampharetidae,Ampharete,Ampharete arctica,35.7000,126.1900,,pol,3
Animalia,Annelida,,Polychaeta,,Terebellida,Terebelliformia,Ampharetidae,Ampharete,Ampharete arctica,35.7000,126.3500,,pol,3
Animalia,Annelida,,Polychaeta,,Terebellida,Terebelliformia,Ampharetidae,Ampharete,Ampharete arctica,35.7800,126.0800,,pol,3
Animalia,Annelida,,Polychaeta,,Terebellida,Terebelliformia,Ampharetidae,Ampharete,Ampharete arctica,35.7800,126.4600,,pol,3
Animalia,Annelida,,Polychaeta,,Terebellida,Terebelliformia,Ampharetidae,Ampharete,Ampharete arctica,35.8000,126.4200,,pol,3
Animalia,Annelida,,Polychaeta,,Terebellida,Terebelliformia,Ampharetidae,Ampharete,Ampharete arctica,35.9100,126.1900,,pol,3
Animalia,Annelida,,Polychaeta,,Terebellida,Terebelliformia,Ampharetidae,Ampharete,Ampharete arctica,35.9100,126.3500,,pol,3
Animalia,Annelida,,Polychaeta,,Terebellida,Terebelliformia,Ampharetidae,Ampharete,Ampharete arctica,35.9100,126.4800,,pol,3
Animalia,Annelida,,Polychaeta,,Terebellida,Terebelliformia,Ampharetidae,Ampharete,Ampharete arctica,35.9900,126.0600,,pol,3
Animalia,Annelida,,Polychaeta,,Terebellida,Terebelliformia,Ampharetidae,Ampharete,Ampharete arctica,36.1000,126.1900,,pol,3
Animalia,Annelida,,Polychaeta,,Terebellida,Terebelliformia,Ampharetidae,Ampharete,Ampharete arctica,36.1000,126.1900,,pol,3
Animalia,Annelida,,Polychaeta,,Terebellida,Terebelliformia,Ampharetidae,Ampharete,Ampharete arctica,36.1000,126.3400,,pol,3
Animalia,Annelida,,Polychaeta,,Terebellida,Terebelliformia,Ampharetidae,Ampharete,Ampharete arctica,36.2300,126.0800,,pol,3
Animalia,Annelida,,Polychaeta,,Terebellida,Terebelliformia,Ampharetidae,Ampharete,Ampharete arctica,36.2500,126.1900,,pol,3
Animalia,Annelida,,Polychaeta,,Terebellida,Terebelliformia,Ampharetidae,Ampharete,Ampharete arctica,36.2500,126.3400,,pol,3
Animalia,Annelida,,Polychaeta,,Terebellida,Terebelliformia,Ampharetidae,Ampharete,Ampharete arctica,36.2500,126.4700,,pol,3
Animalia,Annelida,,Polychaeta,,Terebellida,Terebelliformia,Ampharetidae,Ampharete,Ampharete arctica,36.2500,126.4800,,pol,3
Animalia,Annelida,,Polychaeta,,Terebellida,Terebelliformia,Ampharetidae,Ampharete,Ampharete arctica,36.2600,126.3500,,pol,3
Animalia,Annelida,,Polychaeta,,Terebellida,Terebelliformia,Ampharetidae,Ampharete,Ampharete arctica,36.4500,126.0900,,pol,3
Animalia,Annelida,,Polychaeta,,Terebellida,Terebelliformia,Ampharetidae,Ampharete,Ampharete arctica,36.4500,126.4500,,pol,3
Animalia,Annelida,,Polychaeta,,Terebellida,Terebelliformia,Ampharetidae,Ampharete,Ampharete arctica,36.4600,125.7400,,pol,3
Animalia,Annelida,,Polychaeta,,Terebellida,Terebelliformia,Ampharetidae,Ampharete,Ampharete arctica,36.5700,126.4100,,pol,3
Animalia,Annelida,,Polychaeta,,Terebellida,Terebelliformia,Ampharetidae,Ampharete,Ampharete arctica,36.6400,126.2100,,pol,3
Animalia,Annelida,,Polychaeta,,Terebellida,Terebelliformia,Ampharetidae,Ampharete,Ampharete arctica,36.7400,126.1400,,pol,3
Animalia,Annelida,,Polychaeta,,Terebellida,Terebelliformia,Ampharetidae,Ampharete,Ampharete arctica,36.9000,136.2000,,pol,3
Animalia,Annelida,,Polychaeta,,Terebellida,Terebelliformia,Ampharetidae,Ampharete,Ampharete arctica,37.0000,126.7000,,pol,3
Animalia,Annelida,,Polychaeta,,Terebellida,Terebelliformia,Ampharetidae,Ampharete,Ampharete arctica,37.1000,126.5000,,pol,3
Animalia,Annelida,,Polychaeta,,Terebellida,Terebelliformia,Ampharetidae,Ampharete,Ampharete arctica,37.1000,126.5000,,pol,3
Animalia,Annelida,,Polychaeta,,Terebellida,Terebelliformia,Ampharetidae,Ampharete,Ampharete arctica,37.1000,126.6000,,pol,3
Animalia,Annelida,,Polychaeta,,Terebellida,Terebelliformia,Ampharetidae,Ampharete,Ampharete arctica,37.1000,126.6000,,pol,3
Animalia,Annelida,,Polychaeta,,Terebellida,Terebelliformia,Ampharetidae,Ampharete,Ampharete arctica,37.3000,126.4000,,pol,3
Animalia,Annelida,,Polychaeta,,Terebellida,Terebelliformia,Ampharetidae,Ampharete,Ampharete arctica,37.3000,126.5000,,pol,3
Animalia,Annelida,,Polychaeta,,Terebellida,Terebelliformia,Ampharetidae,Ampharete,Ampharete arctica,37.3000,126.7000,,pol,3
Animalia,Annelida,,Polychaeta,,Terebellida,Terebelliformia,Ampharetidae,Ampharete,Ampharete arctica,37.4000,126.5000,,pol,3
Animalia,Annelida,,Polychaeta,,Terebellida,Terebelliformia,Ampharetidae,Ampharete,Ampharete arctica,37.4000,126.5000,,pol,3
Animalia,Annelida,,Polychaeta,,Terebellida,Terebelliformia,Ampharetidae,Ampharete,Ampharete arctica,37.4000,126.6000,,pol,3
Animalia,Annelida,,Polychaeta,,Terebellida,Terebelliformia,Ampharetidae,Ampharete,Ampharete arctica,37.4000,126.6000,,pol,3
Animalia,Annelida,,Polychaeta,,Terebellida,Terebelliformia,Ampharetidae,Ampharete,Ampharete arctica,37.4000,126.6000,,pol,3
Animalia,Annelida,,Polychaeta,,Terebellida,Terebelliformia,Ampharetidae,Ampharete,Ampharete arctica,37.5000,126.4000,,pol,3
Animalia,Annelida,,Polychaeta,,Terebellida,Terebelliformia,Ampharetidae,Ampharete,Ampharete arctica,37.5000,126.5000,,pol,3
Animalia,Annelida,,Polychaeta,,Terebellida,Terebelliformia,Ampharetidae,Ampharete,Ampharete finmarchica,77.5967,130.0283,94,pol,3
Animalia,Annelida,,Polychaeta,,Terebellida,Terebelliformia,Ampharetidae,Ampharete,Ampharete finmarchica,77.6000,130.0280,0,pol,3
Animalia,Annelida,,Polychaeta,,Terebellida,Terebelliformia,Ampharetidae,Ampharete,Ampharete finmarchica,78.0083,144.8883,54,pol,3
Animalia,Annelida,,Polychaeta,,Terebellida,Terebelliformia,Ampharetidae,Ampharete,Ampharete finmarchica,78.2566,135.3920,0,pol,3
Animalia,Annelida,,Polychaeta,,Terebellida,Terebelliformia,Ampharetidae,Ampharete,Ampharete finmarchica,78.2567,135.3917,104,pol,3
Animalia,Annelida,,Polychaeta,,Terebellida,Terebelliformia,Ampharetidae,Ampharete,Ampharete finmarchica,77.5967,130.0283,94,pol,3
Animalia,Annelida,,Polychaeta,,Terebellida,Terebelliformia,Ampharetidae,Ampharete,Ampharete finmarchica,77.5967,130.0283,94,pol,3
Animalia,Annelida,,Polychaeta,,Terebellida,Terebelliformia,Ampharetidae,Ampharete,Ampharete finmarchica,77.6000,130.0280,0,pol,3
Animalia,Annelida,,Polychaeta,,Terebellida,Terebelliformia,Ampharetidae,Ampharete,Ampharete finmarchica,77.9983,140.0820,0,pol,3
Animalia,Annelida,,Polychaeta,,Terebellida,Terebelliformia,Ampharetidae,Ampharete,Ampharete finmarchica,77.9983,140.0817,48,pol,3
Animalia,Annelida,,Polychaeta,,Terebellida,Terebelliformia,Ampharetidae,Ampharete,Ampharete finmarchica,77.9983,140.0817,48,pol,3
Animalia,Annelida,,Polychaeta,,Terebellida,Terebelliformia,Ampharetidae,Ampharete,Ampharete finmarchica,78.0083,144.8820,0,pol,3
Animalia,Annelida,,Polychaeta,,Terebellida,Terebelliformia,Ampharetidae,Ampharete,Ampharete finmarchica,78.0083,144.8880,0,pol,3
Animalia,Annelida,,Polychaeta,,Terebellida,Terebelliformia,Ampharetidae,Ampharete,Ampharete finmarchica,78.0083,144.8817,54,pol,3
Animalia,Annelida,,Polychaeta,,Terebellida,Terebelliformia,Ampharetidae,Ampharete,Ampharete finmarchica,78.0083,144.8817,54,pol,3
Animalia,Annelida,,Polychaeta,,Terebellida,Terebelliformia,Ampharetidae,Ampharete,Ampharete finmarchica,78.0083,144.8883,54,pol,3
Animalia,Annelida,,Polychaeta,,Terebellida,Terebelliformia,Ampharetidae,Ampharete,Ampharete finmarchica,78.0083,144.8883,54,pol,3
Animalia,Annelida,,Polychaeta,,Terebellida,Terebelliformia,Ampharetidae,Ampharete,Ampharete finmarchica,78.2566,135.3920,0,pol,3
Animalia,Annelida,,Polychaeta,,Terebellida,Terebelliformia,Ampharetidae,Ampharete,Ampharete finmarchica,78.2567,135.3917,104,pol,3
Animalia,Annelida,,Polychaeta,,Terebellida,Terebelliformia,Ampharetidae,Ampharete,Ampharete finmarchica,78.2567,135.3917,104,pol,3
Animalia,Annelida,,Polychaeta,,Terebellida,Terebelliformia,Ampharetidae,Ampharete,Ampharete finmarchica,78.3261,135.3830,0,pol,3
Animalia,Annelida,,Polychaeta,,Terebellida,Terebelliformia,Ampharetidae,Ampharete,Ampharete finmarchica,78.3267,135.3833,213,pol,3
Animalia,Annelida,,Polychaeta,,Terebellida,Terebelliformia,Ampharetidae,Ampharete,Ampharete finmarchica,78.3267,135.3833,213,pol,3
Animalia,Annelida,,Polychaeta,,Terebellida,Terebelliformia,Ampharetidae,Ampharete,Ampharete lindstroemi,75.3100,129.5400,44,pol,3
Animalia,Annelida,,Polychaeta,,Terebellida,Terebelliformia,Ampharetidae,Ampharete,Ampharete lindstroemi,75.3100,129.5400,44,pol,3
Animalia,Annelida,,Polychaeta,,Terebellida,Terebelliformia,Ampharetidae,Ampharete,Ampharete vega,69.3667,178.4667,7,pol,3
Animalia,Annelida,,Polychaeta,,Terebellida,Terebelliformia,Ampharetidae,Ampharete,Ampharete vega,69.3667,178.4667,7,pol,3
Animalia,Annelida,,Polychaeta,,Terebellida,Terebelliformia,Ampharetidae,Ampharete,Ampharete vega,73.6833,114.9667,11,pol,3
Animalia,Annelida,,Polychaeta,,Terebellida,Terebelliformia,Ampharetidae,Amphicteis,Amphicteis gunneri,35.5500,126.3500,,pol,3
Animalia,Annelida,,Polychaeta,,Terebellida,Terebelliformia,Ampharetidae,Amphicteis,Amphicteis gunneri,35.5500,126.4200,,pol,3
Animalia,Annelida,,Polychaeta,,Terebellida,Terebelliformia,Ampharetidae,Amphicteis,Amphicteis gunneri,36.2300,126.0800,,pol,3
Animalia,Annelida,,Polychaeta,,Terebellida,Terebelliformia,Ampharetidae,Amphicteis,Amphicteis gunneri,36.2400,126.5300,,pol,3
Animalia,Annelida,,Polychaeta,,Terebellida,Terebelliformia,Ampharetidae,Amphicteis,Amphicteis gunneri,36.6300,125.8800,,pol,3
Animalia,Annelida,,Polychaeta,,Terebellida,Terebelliformia,Ampharetidae,Amphicteis,Amphicteis gunneri,36.7100,125.9000,,pol,3
Animalia,Annelida,,Polychaeta,,Terebellida,Terebelliformia,Ampharetidae,Amphicteis,Amphicteis gunneri,36.8200,126.1200,,pol,3
Animalia,Annelida,,Polychaeta,,Terebellida,Terebelliformia,Ampharetidae,Amphicteis,Amphicteis gunneri,36.9200,125.7000,,pol,3
Animalia,Annelida,,Polychaeta,,Terebellida,Terebelliformia,Ampharetidae,Amphicteis,Amphicteis gunneri,36.9400,126.1000,,pol,3
Animalia,Annelida,,Polychaeta,,Terebellida,Terebelliformia,Ampharetidae,Amphicteis,Amphicteis gunneri,37.0000,126.7000,,pol,3
Animalia,Annelida,,Polychaeta,,Terebellida,Terebelliformia,Ampharetidae,Amphicteis,Amphicteis gunneri,37.1000,126.5000,,pol,3
Animalia,Annelida,,Polychaeta,,Terebellida,Terebelliformia,Ampharetidae,Amphicteis,Amphicteis gunneri,37.1000,126.5000,,pol,3
Animalia,Annelida,,Polychaeta,,Terebellida,Terebelliformia,Ampharetidae,Amphicteis,Amphicteis gunneri,37.1000,126.6000,,pol,3
Animalia,Annelida,,Polychaeta,,Terebellida,Terebelliformia,Ampharetidae,Amphicteis,Amphicteis gunneri,37.4000,126.5000,,pol,3
Animalia,Annelida,,Polychaeta,,Terebellida,Terebelliformia,Ampharetidae,Amphicteis,Amphicteis gunneri,37.4000,126.5000,,pol,3
Animalia,Annelida,,Polychaeta,,Terebellida,Terebelliformia,Ampharetidae,Amphicteis,Amphicteis gunneri,37.4000,126.6000,,pol,3
Animalia,Annelida,,Polychaeta,,Terebellida,Terebelliformia,Ampharetidae,Amphicteis,Amphicteis gunneri,37.4000,126.6000,,pol,3
Animalia,Annelida,,Polychaeta,,Terebellida,Terebelliformia,Ampharetidae,Amphicteis,Amphicteis gunneri,79.4967,148.2250,232,pol,3
Animalia,Annelida,,Polychaeta,,Terebellida,Terebelliformia,Ampharetidae,Amphicteis,Amphicteis gunneri,77.5967,130.0283,94,pol,3
Animalia,Annelida,,Polychaeta,,Terebellida,Terebelliformia,Ampharetidae,Amphicteis,Amphicteis gunneri,77.5967,130.0283,94,pol,3
Animalia,Annelida,,Polychaeta,,Terebellida,Terebelliformia,Ampharetidae,Amphicteis,Amphicteis gunneri,78.0083,144.8817,54,pol,3
Animalia,Annelida,,Polychaeta,,Terebellida,Terebelliformia,Ampharetidae,Amphicteis,Amphicteis gunneri,78.0083,144.8817,54,pol,3
Animalia,Annelida,,Polychaeta,,Terebellida,Terebelliformia,Ampharetidae,Amphicteis,Amphicteis gunneri,78.3267,135.3833,213,pol,3
Animalia,Annelida,,Polychaeta,,Terebellida,Terebelliformia,Ampharetidae,Amphicteis,Amphicteis gunneri,78.3267,135.3833,213,pol,3
Animalia,Annelida,,Polychaeta,,Terebellida,Terebelliformia,Ampharetidae,Amphicteis,Amphicteis gunneri,78.3267,135.3850,214,pol,3
Animalia,Annelida,,Polychaeta,,Terebellida,Terebelliformia,Ampharetidae,Amphicteis,Amphicteis gunneri,78.3267,135.3850,214,pol,3
Animalia,Annelida,,Polychaeta,,Terebellida,Terebelliformia,Ampharetidae,Amphicteis,Amphicteis gunneri,78.3483,135.1800,534,pol,3
Animalia,Annelida,,Polychaeta,,Terebellida,Terebelliformia,Ampharetidae,Amphicteis,Amphicteis gunneri,78.3483,135.1800,534,pol,3
Animalia,Annelida,,Polychaeta,,Terebellida,Terebelliformia,Ampharetidae,Amphicteis,Amphicteis gunneri,79.4967,148.2250,232,pol,3
Animalia,Annelida,,Polychaeta,,Terebellida,Terebelliformia,Ampharetidae,Amphicteis,Amphicteis gunneri,79.4967,148.2250,232,pol,3
Animalia,Annelida,,Polychaeta,,Terebellida,Terebelliformia,Ampharetidae,Amphicteis,Amphicteis ninonae,77.9983,140.0820,0,pol,3
Animalia,Annelida,,Polychaeta,,Terebellida,Terebelliformia,Ampharetidae,Amphicteis,Amphicteis ninonae,77.9983,140.0817,48,pol,3
Animalia,Annelida,,Polychaeta,,Terebellida,Terebelliformia,Ampharetidae,Amphicteis,Amphicteis ninonae,78.3267,135.3850,214,pol,3
Animalia,Annelida,,Polychaeta,,Terebellida,Terebelliformia,Ampharetidae,Amphicteis,Amphicteis ninonae,77.9983,140.0820,0,pol,3
Animalia,Annelida,,Polychaeta,,Terebellida,Terebelliformia,Ampharetidae,Amphicteis,Amphicteis ninonae,77.9983,140.0817,48,pol,3
Animalia,Annelida,,Polychaeta,,Terebellida,Terebelliformia,Ampharetidae,Amphicteis,Amphicteis ninonae,77.9983,140.0817,48,pol,3
Animalia,Annelida,,Polychaeta,,Terebellida,Terebelliformia,Ampharetidae,Amphicteis,Amphicteis ninonae,78.3261,135.3830,0,pol,3
Animalia,Annelida,,Polychaeta,,Terebellida,Terebelliformia,Ampharetidae,Amphicteis,Amphicteis ninonae,78.3261,135.3860,0,pol,3
Animalia,Annelida,,Polychaeta,,Terebellida,Terebelliformia,Ampharetidae,Amphicteis,Amphicteis ninonae,78.3267,135.3833,213,pol,3
Animalia,Annelida,,Polychaeta,,Terebellida,Terebelliformia,Ampharetidae,Amphicteis,Amphicteis ninonae,78.3267,135.3833,213,pol,3
Animalia,Annelida,,Polychaeta,,Terebellida,Terebelliformia,Ampharetidae,Amphicteis,Amphicteis ninonae,78.3267,135.3850,214,pol,3
Animalia,Annelida,,Polychaeta,,Terebellida,Terebelliformia,Ampharetidae,Amphicteis,Amphicteis ninonae,78.3267,135.3850,214,pol,3
